filename,date,name,title,organization,role
NT50242.txt,1968-03-22,Mr. Solomon,Adviser to the Board and Director,,
NT50242.txt,1968-03-22,Mr. Sherman,Assistant to the Board,,
NT50242.txt,1968-03-22,Mr. Hackley,Assistant to the Board,,
NT50242.txt,1968-03-22,Mr. Molony,Assistant to the Board,,
NT50242.txt,1968-03-22,Mr. Cardon,Assistant to the Board,,
NT50242.txt,1968-03-22,Mr. Fauver,Assistant to the Board,,
NT50242.txt,1968-03-22,Mr. Solomon,Director,,
NT50242.txt,1968-03-22,Mr. Bernard,Special Assistant,,
NT50242.txt,1968-03-22,Miss McWhirter,Analyst,,
NT50243.txt,1968-03-25,Mr. Martin,Chairman,,Chairman
NT50243.txt,1968-03-25,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50243.txt,1968-03-25,Mr. Daane,,,
NT50243.txt,1968-03-25,Mr. Brimmer,,,
NT50243.txt,1968-03-25,Mr. Kenyon,Deputy Secretary,,
NT50243.txt,1968-03-25,Mr. Broida,Assistant Secretary,,
NT50243.txt,1968-03-25,Mr. Forrestal,Assistant Secretary,,
NT50243.txt,1968-03-25,Mr. Brill,Senior Adviser to the Boar...,,
NT50243.txt,1968-03-25,Mr. Sherman,Assistant to the Board,,
NT50243.txt,1968-03-25,Mr. Hackley,Assistant to the Board,,
NT50243.txt,1968-03-25,Mr. Molony,Assistant to the Board,,
NT50243.txt,1968-03-25,Mr. Cardon,Assistant to the Board,,
NT50243.txt,1968-03-25,Mr. Fauver,Assistant to the Board,,
NT50243.txt,1968-03-25,Mr. Hexter,General Counsel,,
NT50243.txt,1968-03-25,Mr. Johnson,Director,,
NT50243.txt,1968-03-25,Mr. Sammons,Associate Director,,
NT50243.txt,1968-03-25,Mr. Egertson,Assistant Director,,
NT50243.txt,1968-03-25,Miss Wolcott,Technical Assistant,,
NT50244.txt,1968-03-26,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50244.txt,1968-03-26,Mr. Mitchell,,,
NT50244.txt,1968-03-26,Mr. Daane,,,
NT50244.txt,1968-03-26,Mr. Maisel,,,
NT50244.txt,1968-03-26,Mr. Brimmer,,,
NT50244.txt,1968-03-26,Mr. Holland,Secretary,,Secretary
NT50244.txt,1968-03-26,Mr. Kenyon,Deputy Secretary,,
NT50244.txt,1968-03-26,Mr. Sherman,Assistant to the Board,,
NT50244.txt,1968-03-26,Mr. Hackley,Assistant to the Board,,
NT50244.txt,1968-03-26,Mr. Molony,Assistant to the Board,,
NT50244.txt,1968-03-26,Mr. Cardon,Assistant to the Board,,
NT50244.txt,1968-03-26,Mr. Fauver,Assistant to the Board,,
NT50244.txt,1968-03-26,Mr. Hexter,General Counsel,,
NT50244.txt,1968-03-26,Mr. O'Connell,Deputy General Counsel,,
NT50244.txt,1968-03-26,Mr. Egertson,Assistant Director,,
NT50244.txt,1968-03-26,Mrs. Semia,Technical Assistant,,
NT50245.txt,1968-03-27,Mr. Martin,Chairman 1/,,Chairman
NT50245.txt,1968-03-27,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50245.txt,1968-03-27,Mr. Mitchell,,,
NT50245.txt,1968-03-27,Mr. Daane 1/,,,
NT50245.txt,1968-03-27,Mr. Maisel,,,
NT50245.txt,1968-03-27,Mr. Brimmer,,,
NT50245.txt,1968-03-27,Mr. Holland,Secretary,,Secretary
NT50245.txt,1968-03-27,Mr. Kenyon,Deputy Secretary,,
NT50245.txt,1968-03-27,Mr. Forrestal,Assistant Secretary,,
NT50245.txt,1968-03-27,Mr. Brill,Senior Adviser to the,,
NT50245.txt,1968-03-27,Mr. Sherman,Assistant to the Board,,
NT50245.txt,1968-03-27,Mr. Hackley,Assistant to the Board,,
NT50245.txt,1968-03-27,Mr. Molony,Assistant to the Board,,
NT50245.txt,1968-03-27,Mr. Fauver,Assistant to the Board,,
NT50245.txt,1968-03-27,Mr. Hexter,General Counsel,,
NT50245.txt,1968-03-27,Mr. Farrell,Director,,
NT50245.txt,1968-03-27,Mr. Solomon,Director,,
NT50245.txt,1968-03-27,Mr. Keir,Assistant Adviser,,
NT50245.txt,1968-03-27,Mr. Sammons,Associate Director,,
NT50245.txt,1968-03-27,Mr. Reynolds,Associate Director,,
NT50245.txt,1968-03-27,Mr. Kiley,Associate Director,,
NT50245.txt,1968-03-27,Mr. Mcintosh,Assistant Director,,
NT50245.txt,1968-03-27,Miss Wolcott,Technical Assistant,,
NT50245.txt,1968-03-27,Miss Hart and Messrs. Doyle and Shuter of,,,
NT50245.txt,1968-03-27,Mr. Walter of the Division of Bank,,,
NT50246.txt,1968-03-28,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50246.txt,1968-03-28,Mr. Maisel,,,
NT50246.txt,1968-03-28,Mr. Brimmer,,,
NT50246.txt,1968-03-28,Mr. Sherrill,,,
NT50246.txt,1968-03-28,Mr. Holland,Secretary,,Secretary
NT50246.txt,1968-03-28,Mr. Kenyon,Deputy Secretary,,
NT50246.txt,1968-03-28,Mr. Forrestal,Assistant Secretary,,
NT50246.txt,1968-03-28,Mr. Brill,Senior Adviser to the Boar...,,
NT50246.txt,1968-03-28,Mr. Hackley,Assistant to the Board,,
NT50246.txt,1968-03-28,Mr. Molony,Assistant to the Board,,
NT50246.txt,1968-03-28,Mr. Cardon,Assistant to the Board,,
NT50246.txt,1968-03-28,Mr. Fauver,Assistant to the Board,,
NT50246.txt,1968-03-28,Mr. Hexter,General Counsel,,
NT50246.txt,1968-03-28,Mr. Solomon,Director,,
NT50246.txt,1968-03-28,Mr. Egertson,Assistant Director,,
NT50247.txt,1968-04-01,Mr. M a r t i n,Chairman,,Chairman
NT50247.txt,1968-04-01,Mr. Mitchell,,,
NT50247.txt,1968-04-01,Mr. Daane,,,
NT50247.txt,1968-04-01,Mr. Maisel,,,
NT50247.txt,1968-04-01,Mr. Brimmer,,,
NT50247.txt,1968-04-01,Mr. Sherrill,,,
NT50247.txt,1968-04-01,Mr. Holland,Secretary,,Secretary
NT50247.txt,1968-04-01,Mr. Kenyon,Deputy Secretary,,
NT50247.txt,1968-04-01,Mr. Broida,Assistant Secretary,,
NT50247.txt,1968-04-01,Mr. Forrestal,Assistant Secretary,,
NT50247.txt,1968-04-01,Mr. Brill,Senior Adviser to the Boar...,,
NT50247.txt,1968-04-01,Mr. Solomon,Adviser to the Board and Director,,
NT50247.txt,1968-04-01,Mr. Sherman,Assistant to the Board,,
NT50247.txt,1968-04-01,Mr. M o l o n y,Assistant to the Board,,
NT50247.txt,1968-04-01,Mr. Cardon,Assistant to the Board,,
NT50247.txt,1968-04-01,Mr. Fauver,Assistant to the Board,,
NT50247.txt,1968-04-01,Mr. Bernard,Special Assistant,,
NT50247.txt,1968-04-01,Miss McWhirter,A n a l y s t,,
NT50248.txt,1968-04-04,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50248.txt,1968-04-04,Mr. Mitchell,,,
NT50248.txt,1968-04-04,Mr. Maisel,,,
NT50248.txt,1968-04-04,Mr. Holland,Secretary,,Secretary
NT50248.txt,1968-04-04,Mr. Kenyon,Deputy Secretary,,
NT50248.txt,1968-04-04,Mr. Broida,Assistant Secretary,,
NT50248.txt,1968-04-04,Mr. Forrestal,Assistant Secretary,,
NT50248.txt,1968-04-04,Mr. Brill,Senior Adviser to the Boar...,,
NT50248.txt,1968-04-04,Mr. Sherman,Assistant to the Board,,
NT50248.txt,1968-04-04,Mr. Hackley,Assistant to the Board,,
NT50248.txt,1968-04-04,Mr. Molony,Assistant to the Board,,
NT50248.txt,1968-04-04,Mr. Fauver,Assistant to the Board,,
NT50248.txt,1968-04-04,Mr. Hexter,General Counsel,,
NT50248.txt,1968-04-04,Mr. Johnson,Director,,
NT50248.txt,1968-04-04,Mr. Shay,Assistant General Counsel,,
NT50248.txt,1968-04-04,Mr. Mcintosh,Assistant Director,,
NT50248.txt,1968-04-04,Mr. Leavitt,Deputy Director,,
NT50248.txt,1968-04-04,Mr. Dahl,Assistant Director,,
NT50248.txt,1968-04-04,Mr. Egertson,Assistant Director,,
NT50248.txt,1968-04-04,Mr. Hart,Assistant Director,,
NT50248.txt,1968-04-04,Miss Wolcott,Technical Assistant,,
NT50248.txt,1968-04-04,Messrs. Doyle,Plotkin,,
NT50248.txt,1968-04-04,Mr. Eisenbeis,,,
NT50248.txt,1968-04-04,Mr. Lawrence of the Division,,,
NT50248.txt,1968-04-04,Mr. Grimwood of the Division of International,,,
NT50248.txt,1968-04-04,Mr. Poundstone of the Division of Examinations,,,
NT50248.txt,1968-04-04,Mr. Wood of the Division of Personnel Administra-,,,
NT50249.txt,1968-04-05,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50249.txt,1968-04-05,Mr. Mitchell,,,
NT50249.txt,1968-04-05,Mr. Daane,,,
NT50249.txt,1968-04-05,Mr. Maisel,,,
NT50249.txt,1968-04-05,Mr. Sherrill,,,
NT50249.txt,1968-04-05,Mr. Holland,Secretary,,Secretary
NT50249.txt,1968-04-05,Mr. Kenyon,Deputy Secretary,,
NT50249.txt,1968-04-05,Mr. Forrestal,Assistant Secretary,,
NT50249.txt,1968-04-05,Mr. Sherman,Assistant to the Board,,
NT50249.txt,1968-04-05,Mr. Hackley,Assistant to the Board,,
NT50249.txt,1968-04-05,Mr. Molony,Assistant to the Board,,
NT50249.txt,1968-04-05,Mr. Fauver,Assistant to the Board,,
NT50249.txt,1968-04-05,Mr. Leavitt,Deputy Director,,
NT50249.txt,1968-04-05,Mr. Bernard,Special Assistant,,
NT50249.txt,1968-04-05,Miss McWhirter,Analyst,,
NT50249.txt,1968-04-05,Messrs. Partee,Axilrod,,
NT50249.txt,1968-04-05,Messrs. Sammons,Hersey,,
NT50249.txt,1968-04-05,Mr. Kelty reported on developments in,,,
NT50249.txt,1968-04-05,Mr. Fry discussed projections of,,,
NT50249.txt,1968-04-05,Mr. Stem reviewed recent activ-,,,
NT50249.txt,1968-04-05,Messrs. Partee and,,,
NT50250.txt,1968-04-08,Mr. Martin,Chairman,,Chairman
NT50250.txt,1968-04-08,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50250.txt,1968-04-08,Mr. Mitchell 1/,,,
NT50250.txt,1968-04-08,Mr. Daane 1/,,,
NT50250.txt,1968-04-08,Mr. Maisel,,,
NT50250.txt,1968-04-08,Mr. Brimmerl/,,,
NT50250.txt,1968-04-08,Mr. Sherrill,,,
NT50250.txt,1968-04-08,Mr. Holland,Secretary,,Secretary
NT50250.txt,1968-04-08,Mr. Kenyon,Deputy Secretary,,
NT50250.txt,1968-04-08,Mr. Forrestal,Assistant Secretary,,
NT50250.txt,1968-04-08,Mr. Brill,Senior Adviser to the Boar...,,
NT50250.txt,1968-04-08,Mr. Sherman,Assistant to the Board,,
NT50250.txt,1968-04-08,Mr. Hackley,Assistant to the Board,,
NT50250.txt,1968-04-08,Mr. Molony,Assistant to the Board,,
NT50250.txt,1968-04-08,Mr. Fauver,Assistant to the Board,,
NT50250.txt,1968-04-08,Mr. Hexter,General Counsel,,
NT50250.txt,1968-04-08,Mr. Farrell,Director,,
NT50250.txt,1968-04-08,Mr. Johnson,Director,,
NT50250.txt,1968-04-08,Mr. Kelleher,Director,,
NT50250.txt,1968-04-08,Mr. O'Connell,Deputy General Counsel,,
NT50250.txt,1968-04-08,Mr. Shay,Assistant General Counsel,,
NT50250.txt,1968-04-08,Mr. Smith,Associate Adviser,,
NT50250.txt,1968-04-08,Mr. Sammons,Associate Director,,
NT50250.txt,1968-04-08,Mr. Reynolds,Associate Director,,
NT50250.txt,1968-04-08,Mr. Mcintosh,Assistant Director,,
NT50250.txt,1968-04-08,Mr. Ring,Assistant Director,,
NT50250.txt,1968-04-08,Mr. Leavitt,Deputy Director,,
NT50251.txt,1968-04-09,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50251.txt,1968-04-09,Mr. Mitchell,,,
NT50251.txt,1968-04-09,Mr. Daane,,,
NT50251.txt,1968-04-09,Mr. Maisel,,,
NT50251.txt,1968-04-09,Mr. Sherrill,,,
NT50251.txt,1968-04-09,Mr. Mr. ,,,
NT50251.txt,1968-04-09,Mr. Mr. ,,,
NT50251.txt,1968-04-09,Mr. Mr. ,,,
NT50251.txt,1968-04-09,Mr. Mr. ,,,
NT50251.txt,1968-04-09,Mr. Mr. ,,,
NT50251.txt,1968-04-09,Mr. Mr. ,,,
NT50251.txt,1968-04-09,Mr. Mr. ,,,
NT50251.txt,1968-04-09,Mr. Mr. ,,,
NT50251.txt,1968-04-09,Miss Wolcott,Technical Assistant,,
NT50251.txt,1968-04-09,Miss Hart,Mrs. Heller,,
NT50251.txt,1968-04-09,Mr. Plotkin of the,,,
NT50251.txt,1968-04-09,Messrs. Cleaver,Greenspun,,
NT50251.txt,1968-04-09,Messrs. Burton,Lyon,,
NT50252.txt,1968-04-10,Mr. Martin,Chairman,,Chairman
NT50252.txt,1968-04-10,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50252.txt,1968-04-10,Mr. Daane,,,
NT50252.txt,1968-04-10,Mr. Maisel,,,
NT50252.txt,1968-04-10,Mr. Brimmer,,,
NT50252.txt,1968-04-10,Mr. Sherrill,,,
NT50252.txt,1968-04-10,Mr. Kenyon,Deputy Secretary,,
NT50252.txt,1968-04-10,Mr. Forrestal,Assistant Secretary,,
NT50252.txt,1968-04-10,Mr. Sherman,Assistant to the Board,,
NT50252.txt,1968-04-10,Mr. Molony,Assistant to the Board,,
NT50252.txt,1968-04-10,Mr. Fauver,Assistant to the Board,,
NT50252.txt,1968-04-10,Mr. Hexter,General Counsel,,
NT50252.txt,1968-04-10,Mr. Farrell,Director,,
NT50252.txt,1968-04-10,Mr. Solomon,Director,,
NT50252.txt,1968-04-10,Mr. O'Connell,Deputy General Counsel,,
NT50252.txt,1968-04-10,Mr. Shay,Assistant General Counsel,,
NT50252.txt,1968-04-10,Mr. Partee,Associate Director,,
NT50252.txt,1968-04-10,Mr. Smith,Associate Adviser,,
NT50252.txt,1968-04-10,Mr. Sammons,Associate Director,,
NT50252.txt,1968-04-10,Mr. Ring,Assistant Director,,
NT50252.txt,1968-04-10,Mr. Leavitt,Deputy Director,,
NT50252.txt,1968-04-10,Mr. Dahl,Assistant Director,,
NT50252.txt,1968-04-10,Mr. Egertson,Assistant Director,,
NT50252.txt,1968-04-10,Miss Wolcott,Technical Assistant,,
NT50253.txt,1968-04-12,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50253.txt,1968-04-12,Mr. Mitchell,,,
NT50253.txt,1968-04-12,Mr. Maisel,,,
NT50253.txt,1968-04-12,Mr. Brimmer,,,
NT50253.txt,1968-04-12,Mr. Sherrill,,,
NT50253.txt,1968-04-12,Mr. Holland,Secretary,,Secretary
NT50253.txt,1968-04-12,Mr. Kenyon,Deputy Secretary,,
NT50253.txt,1968-04-12,Mr. Forrestal,Assistant Secretary,,
NT50253.txt,1968-04-12,Mr. Brill,Senior Adviser to the Boar...,,
NT50253.txt,1968-04-12,Mr. Sherman,Assistant to the Board,,
NT50253.txt,1968-04-12,Mr. Hackley,Assistant to the Board,,
NT50253.txt,1968-04-12,Mr. Molony,Assistant to the Board,,
NT50253.txt,1968-04-12,Mr. Fauver,Assistant to the Board,,
NT50253.txt,1968-04-12,Mr. Sammons,Associate Director,,
NT50253.txt,1968-04-12,Mr. Leavitt,Deputy Director,,
NT50253.txt,1968-04-12,Mr. Bernard and Miss McWhirter of the,,,
NT50253.txt,1968-04-12,Messrs. Brill,,,
NT50253.txt,1968-04-12,Mr. Sammons,,,
NT50253.txt,1968-04-12,Mr. Hexter,General Counsel,,
NT50253.txt,1968-04-12,Mr. Solomon,Director,,
NT50253.txt,1968-04-12,Mr. Johnson,Director,,
NT50253.txt,1968-04-12,Mr. O'Connell,Deputy General Counsel,,
NT50253.txt,1968-04-12,Mr. Shay,Assistant General Counsel,,
NT50253.txt,1968-04-12,Messrs. Cloth,Shuter,,
NT50253.txt,1968-04-12,Miss Hart of the Legal Division,,,
NT50253.txt,1968-04-12,Mr. Goodfellow of the Division of Examinations,,,
NT50254.txt,1968-04-15,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50254.txt,1968-04-15,Mr. Mitchell,,,
NT50254.txt,1968-04-15,Mr. Daane,,,
NT50254.txt,1968-04-15,Mr. Maisel,,,
NT50254.txt,1968-04-15,Mr. Brimmer,,,
NT50254.txt,1968-04-15,Mr. Sherrill,,,
NT50254.txt,1968-04-15,Mr. Holland,Secretary,,Secretary
NT50254.txt,1968-04-15,Mr. Kenyon,Deputy Secretary,,
NT50254.txt,1968-04-15,Mr. Forrestal,Assistant Secretary,,
NT50254.txt,1968-04-15,Mr. Brill,Senior Adviser to the Boar...,,
NT50254.txt,1968-04-15,Mr. Solomon,Adviser to the Board and Director,,
NT50254.txt,1968-04-15,Mr. Sherman,Assistant to the Board,,
NT50254.txt,1968-04-15,Mr. Hackley,Assistant to the Board,,
NT50254.txt,1968-04-15,Mr. Molony,Assistant to the Board,,
NT50254.txt,1968-04-15,Mr. Cardon,Assistant to the Board,,
NT50254.txt,1968-04-15,Mr. Fauver,Assistant to the Board,,
NT50254.txt,1968-04-15,Mr. Hexter,General Counsel,,
NT50254.txt,1968-04-15,Mr. Solomon,Director,,
NT50254.txt,1968-04-15,Mr. Shay,Assistant General Counsel,,
NT50254.txt,1968-04-15,Mr. Sammons,Associate Director,,
NT50254.txt,1968-04-15,Mr. Leavitt,Deputy Director,,
NT50254.txt,1968-04-15,Mr. Dahl,Assistant Director,,
NT50254.txt,1968-04-15,Mr. Egertson,Assistant Director,,
NT50254.txt,1968-04-15,Mr. Hart,Assistant Director,,
NT50254.txt,1968-04-15,Miss Wolcott,Technical Assistant,,
NT50254.txt,1968-04-15,Messrs. Doyle,Mertz,,
NT50254.txt,1968-04-15,Messrs. Lougee,Thomson,,
NT50254.txt,1968-04-15,Mr. Goodfellow of the Division of Examinations,,,
NT50255.txt,1968-04-16,Mr. Martin,Chairman,,Chairman
NT50255.txt,1968-04-16,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50255.txt,1968-04-16,Mr. Mitchell,,,
NT50255.txt,1968-04-16,Mr. Daane,,,
NT50255.txt,1968-04-16,Mr. Maisel,,,
NT50255.txt,1968-04-16,Mr. Brimmer,,,
NT50255.txt,1968-04-16,Mr. Sherrill,,,
NT50255.txt,1968-04-16,Mr. Holland,Secretary,,Secretary
NT50255.txt,1968-04-16,Mr. Kenyon,Deputy Secretary,,
NT50255.txt,1968-04-16,Mr. Forrestal,Assistant Secretary,,
NT50255.txt,1968-04-16,Mr. Brill,Senior Adviser to the Boar...,,
NT50255.txt,1968-04-16,Mr. Solomon,Adviser to the Boar...,,
NT50255.txt,1968-04-16,Mr. Sherman,Assistant to the Board,,
NT50255.txt,1968-04-16,Mr. Molony,Assistant to the Board,,
NT50255.txt,1968-04-16,Mr. Cardon,Assistant to the Board,,
NT50255.txt,1968-04-16,Mr. Fauver,Assistant to the Board,,
NT50255.txt,1968-04-16,Mr. Hexter,General Counsel,,
NT50255.txt,1968-04-16,Mr. Partee,Associate Director,,
NT50255.txt,1968-04-16,Mr. Axilrod,Adviser,,
NT50255.txt,1968-04-16,Mr. Gramley,Adviser,,
NT50255.txt,1968-04-16,Mr. Leavitt,Deputy Director,,
NT50255.txt,1968-04-16,Mr. Hart,Assistant Director,,
NT50255.txt,1968-04-16,Mr. Shepardson,Consultant to the Board,,
NT50255.txt,1968-04-16,Mr. Bernard,,,
NT50255.txt,1968-04-16,Mrs. Semia,,,
NT50255.txt,1968-04-16,Mr. Morgan of the Board Members' Offices,,,
NT50255.txt,1968-04-16,Mr. Doyle of the Legal Division,,,
NT50255.txt,1968-04-16,Mr. Goodfellow of the Division of Examinations,,,
NT50256.txt,1968-04-17,Mr. Martin,Chairman,,Chairman
NT50256.txt,1968-04-17,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50256.txt,1968-04-17,Mr. Mitchell,,,
NT50256.txt,1968-04-17,Mr. Daane,,,
NT50256.txt,1968-04-17,Mr. Maisel,,,
NT50256.txt,1968-04-17,Mr. Brimmer,,,
NT50256.txt,1968-04-17,Mr. Sherrill,,,
NT50256.txt,1968-04-17,Mr. Holland,Secretary,,Secretary
NT50256.txt,1968-04-17,Mr. Kenyon,Deputy Secretary,,
NT50256.txt,1968-04-17,Mr. Forrestal,Assistant Secretary,,
NT50256.txt,1968-04-17,Mr. Solomon,Adviser to the Board and Director,,
NT50256.txt,1968-04-17,Mr. Sherman,Assistant to the Board,,
NT50256.txt,1968-04-17,Mr. Molony,Assistant to the Board,,
NT50256.txt,1968-04-17,Mr. Fauver,Assistant to the Board,,
NT50256.txt,1968-04-17,Mr. Hexter,General Counsel,,
NT50256.txt,1968-04-17,Mr. O'Connell,Deputy General Counsel,,
NT50256.txt,1968-04-17,Mr. Shay,Assistant General Counsel,,
NT50256.txt,1968-04-17,Mr. Hooff,Assistant General Counsel,,
NT50256.txt,1968-04-17,Mr. Axilrod,Adviser,,
NT50256.txt,1968-04-17,Mr. Sammons,Associate Director,,
NT50256.txt,1968-04-17,Mr. Dahl,Assistant Director,,
NT50256.txt,1968-04-17,Mr. Egertson,Assistant Director t Division,,
NT50256.txt,1968-04-17,Mrs. Heller and Messrs. Doyle and Porter of,,,
NT50256.txt,1968-04-17,Mr. Lawrence of the Division of Research and,,,
NT50256.txt,1968-04-17,Mr. Lyon of the Division of Examinations,,,
NT50257.txt,1968-04-18,Mr. Martin,Chairman 1/,,Chairman
NT50257.txt,1968-04-18,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50257.txt,1968-04-18,Mr. Mitchell,,,
NT50257.txt,1968-04-18,Mr. Daane,,,
NT50257.txt,1968-04-18,Mr. Maisel 2/,,,
NT50257.txt,1968-04-18,Mr. Brimmer,,,
NT50257.txt,1968-04-18,Mr. Holland,Secretary,,Secretary
NT50257.txt,1968-04-18,Mr. Kenyon,Deputy Secretary,,
NT50257.txt,1968-04-18,Mr. Brill,Senior Adviser to the Boar...,,
NT50257.txt,1968-04-18,Mr. Solomon,Adviser to the Board and Director,,
NT50257.txt,1968-04-18,Mr. Molony,Assistant to the Board,,
NT50257.txt,1968-04-18,Mr. Fauver,Assistant to the Board,,
NT50257.txt,1968-04-18,Mr. Hexter,General Counsel,,
NT50257.txt,1968-04-18,Mr. O'Connell,Deputy General Counsel,,
NT50257.txt,1968-04-18,Mr. Axilrod,Adviser,,
NT50257.txt,1968-04-18,Mr. Bernard,Special Assistant,,
NT50258.txt,1968-04-19,Mr. Martin,Chai rman,,
NT50258.txt,1968-04-19,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50258.txt,1968-04-19,Mr. Mitchell,,,
NT50258.txt,1968-04-19,Mr. Maisel,,,
NT50258.txt,1968-04-19,Mr. Holland,Secretary,,Secretary
NT50258.txt,1968-04-19,Mr. Kenyon,Deputy Secretary,,
NT50258.txt,1968-04-19,Mr. Broida,Assistant Secretary,,
NT50258.txt,1968-04-19,Mr. Forrestal,Assistant Secretary,,
NT50258.txt,1968-04-19,Mr. Brill,Senior Adviser to the Boar...,,
NT50258.txt,1968-04-19,Mr. Sherman,Assistant to the Board,,
NT50258.txt,1968-04-19,Mr. Molony,Assistant to the Board,,
NT50258.txt,1968-04-19,Mr. Fauver,Assistant to the Board,,
NT50258.txt,1968-04-19,Mr. Hexter,General Counsel,,
NT50258.txt,1968-04-19,Mr. Johnson,Director,,
NT50258.txt,1968-04-19,Mr. O'Connell,Deputy General Counsel,,
NT50258.txt,1968-04-19,Mr. Sammons,Associate Director,,
NT50258.txt,1968-04-19,Mr. Leavitt,Deputy Director,,
NT50258.txt,1968-04-19,Mr. Noble of the Legal Division,,,
NT50258.txt,1968-04-19,Mr. Bernard and Miss McWhirter of the Office,,,
NT50259.txt,1968-04-22,Mr. Martin,Chairman,,Chairman
NT50259.txt,1968-04-22,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50259.txt,1968-04-22,Mr. Maisel,,,
NT50259.txt,1968-04-22,Mr. Brimmer,,,
NT50259.txt,1968-04-22,Mr. Sherrill,,,
NT50259.txt,1968-04-22,Mr. Kenyon,Deputy Secretary,,
NT50259.txt,1968-04-22,Mr. Broida,Assistant Secretary,,
NT50259.txt,1968-04-22,Mr. Forrestal,Assistant Secretary,,
NT50259.txt,1968-04-22,Mr. Brill,Senior Adviser to the Boar...,,
NT50259.txt,1968-04-22,Mr. Sherman,Assistant to the Board,,
NT50259.txt,1968-04-22,Mr. Molony,Assistant to the Board,,
NT50259.txt,1968-04-22,Mr. Fauver,Assistant to the Board,,
NT50259.txt,1968-04-22,Mr. Hexter,General Counsel,,
NT50259.txt,1968-04-22,Mr. Farrell,Director,,
NT50259.txt,1968-04-22,Mr. Solomon,Director,,
NT50259.txt,1968-04-22,Mr. Johnson,Director,,
NT50259.txt,1968-04-22,Mr. O'Connell,Deputy General Counsel,,
NT50259.txt,1968-04-22,Mr. Shay,Assistant General Counsel,,
NT50259.txt,1968-04-22,Mr. Sammons,Associate Director,,
NT50259.txt,1968-04-22,Mr. Kiley,Associate Director,,
NT50259.txt,1968-04-22,Miss Wolcott,Technical Assistant,,
NT50259.txt,1968-04-22,Messrs. Doyle,Porter,,
NT50259.txt,1968-04-22,Miss Hart of the Legal Division,,,
NT50259.txt,1968-04-22,Mr. Walter of the Division of Bank Operations,,,
NT50259.txt,1968-04-22,Mr. Goodfellow of the Division of Examinations,,,
NT50260.txt,1968-04-23,Mr. Martin,Chairman,,Chairman
NT50260.txt,1968-04-23,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50260.txt,1968-04-23,Mr. Mitchell,,,
NT50260.txt,1968-04-23,Mr. Maisel,,,
NT50260.txt,1968-04-23,Mr. Brimmer,,,
NT50260.txt,1968-04-23,Mr. Sherrill,,,
NT50260.txt,1968-04-23,Mr. Holland,Secretary,,Secretary
NT50260.txt,1968-04-23,Mr. Kenyon,Deputy Secretary,,
NT50260.txt,1968-04-23,Mr. Forrestal,Assistant Secretary,,
NT50260.txt,1968-04-23,Mr. Brill,Senior Adviser to the Boar...,,
NT50260.txt,1968-04-23,Mr. Sherman,Assistant to the Board,,
NT50260.txt,1968-04-23,Mr. Molony,Assistant to the Board,,
NT50260.txt,1968-04-23,Mr. Cardon,Assistant to the Board,,
NT50260.txt,1968-04-23,Mr. Fauver,Assistant to the Board,,
NT50260.txt,1968-04-23,Mr. Hexter,General Counsel,,
NT50260.txt,1968-04-23,Mr. Farrell,Director,,
NT50260.txt,1968-04-23,Mr. Solomon,Director,,
NT50260.txt,1968-04-23,Mr. Byrne,Director,,
NT50260.txt,1968-04-23,Mr. Shay,Assistant General Counsel,,
NT50260.txt,1968-04-23,Mr. Partee,Associate Director,,
NT50260.txt,1968-04-23,Mr. Axilrod,Adviser,,
NT50260.txt,1968-04-23,Mr. Sammons,Associate Director,,
NT50260.txt,1968-04-23,Mr. Kiley,Associate Director,,
NT50260.txt,1968-04-23,Mr. Leavitt,Deputy Director,,
NT50260.txt,1968-04-23,Mr. Dahl,Assistant Director,,
NT50260.txt,1968-04-23,Mrs. Semia,Technical Assistant,,
NT50260.txt,1968-04-23,Mr. Doyle,,,
NT50260.txt,1968-04-23,Mr. Porter of the Legal Division,,,
NT50260.txt,1968-04-23,Mr. Fry,and Miss Ormsby of the,,
NT50260.txt,1968-04-23,Mr. Shull,and Miss Ormsby of the,,
NT50260.txt,1968-04-23,Mr. Goodfellow of the Division of Examinations,,,
NT50260.txt,1968-04-23,Messrs. Higgins,Pflueger,,
NT50260.txt,1968-04-23,Mr. Black,First Vice President,,
NT50261.txt,1968-04-26,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50261.txt,1968-04-26,Mr. Daane,,,
NT50261.txt,1968-04-26,Mr. Maisel,,,
NT50261.txt,1968-04-26,Mr. Brimmer,,,
